Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water,calorie_level,protein_level,fiber_level,prot_ratio,carb_ratio,fat_ratio,fiber_per_100kcal,sugar_per_100kcal,density_kcal_100g,satiety_index,balance_score
double cheeseburger,Snack,291.51,19.34,13.24,17.91,7.544,0.5,2.1,417.0,47.36,Moyen,Élevé,Faible,0.26537683098349973,0.18167472813968646,0.5529484408768138,0.17152070254879764,0.7203869507049502,2.9151,5.485939056473653,0.7332561794526349
double cheeseburger,Lunch,289.77,19.84,12.26,17.93,7.549,1.2,1.94,411.0,47.73,Moyen,Élevé,Faible,0.2738723815439832,0.1692376712565138,0.5568899471995031,0.4141215446733616,0.6694964972219346,2.8977,5.7994458270261955,0.7355522793897439
double cheeseburger,Breakfast,295.71,19.7,11.68,18.91,8.223,0.4,1.96,447.0,47.39,Moyen,Élevé,Faible,0.2664772919414291,0.15799262791248184,0.5755300801460891,0.13526766088397418,0.6628115383314734,2.9570999999999996,5.509464001415178,0.733589219635785
double cheeseburger,Meal,294.25,20.13,10.84,18.93,8.227,1.0,1.82,442.0,47.71,Moyen,Élevé,Faible,0.2736448598130841,0.14735768903993202,0.5789974511469839,0.33984706881903143,0.6185216652506372,2.9425,5.775396322130628,0.7355281844208447
cheeseburger,Snack,294.88,18.79,15.15,17.68,7.678,0.5,2.47,460.0,46.06,Moyen,Élevé,Faible,0.25488334237655996,0.20550732501356483,0.5396093326098752,0.1695604991861096,0.8376288659793816,2.9488,5.255267423014587,0.7314391707796333
double cheeseburger,Snack,294.22,20.29,9.57,19.42,8.321,0.3,1.61,415.0,48.52,Moyen,Élevé,Faible,0.27584800489429673,0.13010672286044456,0.5940452722452587,0.10196451634831077,0.5472095710692679,2.9422,5.700624017046318,0.7351646013914132
double cheeseburger,Breakfast,292.95000000000005,20.64,8.88,19.43,8.324,0.9,1.49,411.0,48.78,Moyen,Élevé,Faible,0.2818228366615463,0.12124935995903736,0.5969278033794162,0.3072196620583717,0.5086192182966376,2.9295000000000004,5.942740806718412,0.7369143317443587
double cheeseburger,Lunch,293.03000000000003,18.17,17.58,16.67,7.148,0.6,2.79,453.0,45.32,Moyen,Élevé,Faible,0.24802921202607242,0.2399754291369484,0.5119953588369792,0.20475719209637236,0.9521209432481315,2.9303000000000003,5.108770322876117,0.7301409583229654
Double cheeseburger (Burger King),Lunch,268.79,16.18,17.2,15.03,6.428,0.7,3.87,476.0,49.07,Moyen,Élevé,Faible,0.24078276721604225,0.25596190334461844,0.5032553294393391,0.26042635514714085,1.4397857063134787,2.6879000000000004,4.889639089997017,0.7290068773565219
Double cheeseburger (McDonalds),Breakfast,282.46,16.24,17.97,16.18,6.96,0.9,4.16,617.0,47.16,Moyen,Élevé,Faible,0.2299794661190965,0.2544785102315372,0.5155420236493663,0.3186291864334773,1.4727749061814064,2.8245999999999998,4.7246770904146835,0.7277219866020695
McDouble (McDonalds),Snack,282.46,16.24,17.97,16.18,6.96,0.9,4.16,617.0,47.16,Moyen,Élevé,Faible,0.2299794661190965,0.2544785102315372,0.5155420236493663,0.3186291864334773,1.4727749061814064,2.8245999999999998,4.7246770904146835,0.7277219866020695
big mac mcdonalds,Meal,260.78,11.94,21.53,14.1,5.045,1.4,3.26,485.0,50.54,Moyen,Moyen,Faible,0.1831428790551423,0.3302400490835187,0.48661707186133907,0.5368509855050234,1.2500958662474118,2.6077999999999997,4.049282110981762,0.7210638849833807
double cheeseburger,Meal,294.22,20.29,9.57,19.42,8.321,0.3,1.61,415.0,48.52,Moyen,Élevé,Faible,0.27584800489429673,0.13010672286044456,0.5940452722452587,0.10196451634831077,0.5472095710692679,2.9422,5.700624017046318,0.7351646013914132
Hamburger slider,Meal,279.95,15.27,29.18,11.35,4.151,1.0,4.24,400.0,42.41,Moyen,Élevé,Faible,0.21818181818181817,0.4169315949276657,0.3648865868905162,0.3572066440435792,1.5145561707447759,2.7995,4.452822739834189,0.7241250028398556
hamburger,Meal,282.18,17.51,20.68,14.38,5.495,0.7,3.0,355.0,45.69,Moyen,Élevé,Faible,0.2482103621801687,0.2931462187256361,0.45864341909419526,0.24806860868948896,1.06315118009781,2.8218,5.0904024281752065,0.7296246434342578
hamburger,Breakfast,280.24,15.51,28.27,11.68,4.295,1.0,4.11,396.0,42.76,Moyen,Élevé,Faible,0.22138167285184127,0.40351127604910075,0.37510705109905795,0.35683699685983444,1.4666000570939197,2.8024,4.527403745003156,0.7247571107757517
hamburger burger king,Lunch,250.6,13.63,25.98,10.24,3.717,1.1,4.66,400.0,48.38,Moyen,Moyen,Faible,0.21755786113328016,0.41468475658419796,0.3677573822825219,0.43894652833200326,1.8595371109337593,2.506,4.429834569309755,0.7242911941950421
Whopper Jr (Burger King),Meal,213.75,10.74,21.12,9.59,3.158,1.0,4.28,314.0,57.08,Moyen,Moyen,Faible,0.20098245614035087,0.3952280701754386,0.40378947368421053,0.4678362573099415,2.00233918128655,2.1375,4.178486055776893,0.7222841961660645
hamburger mcdonalds,Meal,263.1,13.3,29.57,10.18,3.567,1.8,5.95,487.0,44.82,Moyen,Moyen,Faible,0.20220448498669708,0.4495629038388445,0.34823261117445836,0.6841505131128848,2.2614975294564803,2.6310000000000002,4.185072982649408,0.7225246674835483
hamburger,Breakfast,242.89,17.97,26.17,7.37,2.498,2.7,3.76,295.0,46.85,Moyen,Élevé,Moyen,0.29593643212977067,0.43097698546667224,0.27308658240355715,1.1116143110049816,1.5480258553254558,2.4289,6.224882615416022,0.737758372314942
Hamburger slider,Breakfast,282.36,17.76,19.71,14.72,5.649,0.7,2.86,349.0,46.06,Moyen,Élevé,Faible,0.2515937101572461,0.27921801954951125,0.4691882702932427,0.247910468904944,1.012891344383057,2.8236000000000003,5.1692122606967255,0.730290433075303
hamburger,Snack,281.75,17.1,22.22,13.83,5.252,0.8,3.23,361.0,45.1,Moyen,Élevé,Faible,0.24276841171251112,0.3154569653948536,0.4417746228926353,0.28393966282165045,1.1464063886424136,2.8175,4.983889980353634,0.7286908499708193
hamburger,Breakfast,278.79,17.96,20.53,13.87,5.26,2.1,2.95,350.0,45.74,Moyen,Élevé,Moyen,0.25768499587503135,0.29455862835826246,0.44775637576670607,0.7532551382761218,1.058144122816457,2.7879,5.555056891681406,0.7328762919986958
hamburger,Lunch,282.87,18.43,17.12,15.63,6.054,0.6,2.49,351.0,47.04,Moyen,Élevé,Faible,0.260614416516421,0.24209000600982786,0.49729557747375125,0.21211157068618092,0.880263018347651,2.8287,5.358215582312535,0.7319295002419044
whopper burger king,Lunch,226.01,11.34,17.33,12.37,3.972,1.5,4.0,342.0,57.52,Moyen,Moyen,Faible,0.2006990841113225,0.3067120923852927,0.49258882350338484,0.6636874474580771,1.769833193221539,2.2601,4.360602435508113,0.724185676273422
hamburger,Lunch,282.18,17.51,20.68,14.38,5.495,0.7,3.0,355.0,45.69,Moyen,Élevé,Faible,0.2482103621801687,0.2931462187256361,0.45864341909419526,0.24806860868948896,1.06315118009781,2.8218,5.0904024281752065,0.7296246434342578
hamburger,Lunch,279.37,18.31,19.11,14.41,5.502,2.0,2.74,345.0,46.28,Moyen,Élevé,Faible,0.26216129147725237,0.2736156351791531,0.46422307334359453,0.7158964813687941,0.980778179475248,2.7937,5.641458207027441,0.7336496652639947
hamburger,Breakfast,280.62,19.1,15.82,15.66,6.06,1.6,2.27,343.0,47.53,Moyen,Élevé,Faible,0.2722542940631459,0.2255006770721973,0.5022450288646568,0.570166060865227,0.8089230988525408,2.8062,5.799879144553623,0.7351684530464981
double hamburger,Meal,283.61,19.18,14.26,16.65,6.505,0.5,2.07,344.0,48.14,Moyen,Élevé,Faible,0.27051232326081587,0.20112125806565354,0.5283664186735305,0.17629843799583936,0.7298755333027749,2.8361,5.5697192461093294,0.7337454312003778
double hamburger,Meal,281.67,19.73,13.18,16.67,6.51,1.4,1.89,337.0,48.54,Moyen,Élevé,Faible,0.28018603330138103,0.18716938261085667,0.5326445840877624,0.4970355380409699,0.6709979763553093,2.8167,5.950166374092803,0.7365280707767203
double hamburger,Meal,283.93,19.51,13.02,17.09,6.701,0.5,1.89,336.0,48.62,Moyen,Élevé,Faible,0.2748564787095411,0.18342549219878138,0.5417180290916775,0.17609974289437536,0.6656570281407388,2.8393,5.671346339176412,0.7345978294867312
double hamburger,Snack,282.15,20.01,12.03,17.11,6.706,1.2,1.73,330.0,48.99,Moyen,Élevé,Faible,0.28367889420521003,0.17054758107389686,0.5457735247208932,0.4253056884635832,0.6131490342016658,2.8215,5.992542195472983,0.7369712418799369
double hamburger,Breakfast,284.65,20.22,10.33,18.05,7.128,0.4,1.5,322.0,49.66,Moyen,Élevé,Faible,0.28413841559810293,0.14516072369576674,0.5707008607061305,0.14052344985069384,0.5269629369401019,2.8465,5.86845183933446,0.736290545286094
double hamburger,Snack,283.27,20.62,9.54,18.07,7.132,1.0,1.37,317.0,49.95,Moyen,Élevé,Faible,0.29117096762805805,0.1347124651392664,0.5741165672326756,0.35302008684294134,0.4836375189748297,2.8327,6.133143736791297,0.7382382508095753
double hamburger,Breakfast,282.33,17.76,19.68,14.73,5.651,0.7,2.86,357.0,46.06,Moyen,Élevé,Faible,0.25162044416108814,0.27882265434066517,0.46955690149824675,0.2479368115326037,1.0129989728332094,2.8232999999999997,5.169617869379856,0.7302993164771643
double hamburger,Snack,283.93,19.51,13.02,17.09,6.701,0.5,1.89,336.0,48.62,Moyen,Élevé,Faible,0.2748564787095411,0.18342549219878138,0.5417180290916775,0.17609974289437536,0.6656570281407388,2.8393,5.671346339176412,0.7345978294867312
Meatball and spaghetti sauce submarine sandwich,Breakfast,219.17,9.77,26.01,8.45,3.124,2.1,4.98,437.0,53.59,Moyen,Moyen,Moyen,0.17830907514714606,0.4747000045626683,0.3469909202901857,0.9581603321622485,2.2722087876990464,2.1917,3.9588620484381365,0.7198923462197456
Chiliburger,Meal,228.52,13.93,18.36,11.04,4.198,1.5,2.66,384.0,54.86,Moyen,Moyen,Faible,0.24382986171888674,0.3213723087694731,0.43479782951164003,0.656397689480133,1.1640119026781026,2.2852,5.197552660416411,0.7301877859711529
Corned beef sandwich,Snack,204.07,14.57,19.73,7.43,2.794,1.1,2.37,713.0,56.85,Moyen,Moyen,Faible,0.28558827853187635,0.3867300436124859,0.3276816778556378,0.539030724751311,1.161366197873279,2.0406999999999997,5.782056763245307,0.7347730257794474
Reuben sandwich,Snack,282.89,12.59,19.32,17.25,5.682,2.2,3.89,713.0,48.2,Moyen,Moyen,Moyen,0.17801972498144156,0.2731803881367316,0.5487998868818269,0.7776874403478384,1.3750927922514051,2.8289,4.072449006242001,0.7219641987381118
Pastrami sandwich,Lunch,163.61,12.46,19.87,3.81,1.404,1.1,2.4,785.0,61.55,Moyen,Moyen,Faible,0.3046268565491107,0.48578937717743415,0.20958376627345515,0.6723305421429008,1.4669030010390562,1.6361,5.954819619893024,0.7366162347884789
roast beef sandwich,Meal,242.22000000000003,15.17,22.21,10.3,3.399,1.3,3.84,653.0,49.91,Moyen,Élevé,Faible,0.25051605978036495,0.36677400710098257,0.3827099331186524,0.5367021715795558,1.5853356452811491,2.4222,5.129302787680439,0.7299809210967899
roast beef sandwich,Lunch,217.81,12.04,13.77,12.73,5.058,0.7,1.37,468.0,59.85,Moyen,Moyen,Faible,0.2211101418667646,0.2528809512878196,0.5260089068454158,0.32138102015518105,0.6289885680179973,2.1781,4.7769107328277896,0.7267219021606168
Roast beef submarine sandwich,Snack,179.6,11.64,19.4,6.16,1.483,0.7,2.88,344.0,61.11,Moyen,Moyen,Faible,0.25924276169265037,0.43207126948775054,0.3086859688195991,0.3897550111358574,1.6035634743875278,1.796,5.1471745350500715,0.7298051895394111
Roast beef submarine sandwich,Lunch,188.41,11.93,18.68,7.33,2.236,0.6,2.86,404.0,60.13,Moyen,Moyen,Faible,0.2532774268881694,0.39658192240326945,0.3501406507085611,0.3184544344780001,1.5179661376784672,1.8840999999999999,5.047848548940744,0.7291687291094664
roast beef sandwich with cheese,Breakfast,319.16,17.15,18.09,19.8,8.237,0.8,2.65,482.0,42.65,Élevé,Élevé,Faible,0.21493921544053135,0.22672014036846722,0.5583406441910014,0.25065797719012406,0.8303045494422859,3.1916,4.563293253173012,0.7258662278157736
Roast beef sandwich with bacon and cheese sauce,Lunch,340.89,18.82,19.67,20.77,8.234,0.7,2.97,574.0,38.43,Élevé,Élevé,Faible,0.22083370002053448,0.23080759189181263,0.548358708087653,0.2053448326439614,0.8712487899322362,3.4089,4.62938601465218,0.7264583662566068
Roast beef submarine sandwich,Snack,234.54,12.34,17.54,12.78,4.902,0.6,2.55,297.0,56.12,Moyen,Moyen,Faible,0.21045450669395413,0.2991387396606123,0.4904067536454336,0.25581990278843697,1.087234586850857,2.3453999999999997,4.442219166616848,0.7242645791213504
Steak submarine sandwich with lettuce and tomato,Snack,198.11,15.83,20.31,5.95,1.967,0.9,3.27,320.0,56.93,Moyen,Élevé,Faible,0.31962041290192317,0.4100752107415072,0.27030437635656956,0.4542930695068396,1.6505981525415172,1.9811,6.177417731709771,0.7388084715503525
steak sandwich,Lunch,225.64,21.64,16.5,8.12,2.818,0.6,2.4,357.0,52.86,Moyen,Élevé,Faible,0.38361992554511615,0.292501329551498,0.3238787449033859,0.2659102995922709,1.0636411983690837,2.2563999999999997,7.383306719076282,0.7487346329080833
Steak and cheese submarine sandwich,Snack,183.18,12.29,21.49,5.34,2.032,1.2,3.41,444.0,58.88,Moyen,Moyen,Faible,0.2683699093787531,0.4692652036248498,0.262364886996397,0.6550933508024893,1.8615569385304072,1.8318,5.357369870753583,0.7315640878746668
Steak and cheese sandwich,Lunch,243.48,19.7,18.13,10.24,4.328,0.6,3.46,522.0,49.97,Moyen,Élevé,Faible,0.3236405454246755,0.29784787251519634,0.37851158206012814,0.2464268112370626,1.4210612781337275,2.4348,6.300366833585652,0.7400694386348076
Steak and cheese submarine sandwich,Meal,246.85,18.59,21.68,9.53,3.941,0.7,3.88,519.0,48.23,Moyen,Élevé,Faible,0.30123556815880087,0.35130646141381405,0.347457970427385,0.28357302005266355,1.571804739720478,2.4685,5.8807842006631095,0.7363409046056454
Fajita-style beef sandwich with cheese,Lunch,160.36,9.1,15.33,6.96,2.76,1.2,1.84,361.0,66.69,Moyen,Moyen,Faible,0.22698927413320028,0.3823896233474682,0.39062110251933146,0.7483162883512097,1.1474183088051884,1.6036000000000001,4.93259333230911,0.7273975437714718
Steak and cheese submarine sandwich,Meal,228.51,16.26,18.21,10.07,3.809,0.9,3.07,267.0,54.33,Moyen,Élevé,Faible,0.28462649337009327,0.31876066692923727,0.3966128397006696,0.3938558487593541,1.34348606187913,2.2851,5.7153511308635965,0.7349032999252406
steak sandwich,Lunch,305.97,14.23,29.12,14.73,8.738,1.7,2.64,685.0,39.53,Élevé,Moyen,Faible,0.18603131025917571,0.3806909174102036,0.4332777723306206,0.5556100271268424,0.8628296891852142,3.0597000000000003,4.131955563218956,0.7209960944888641
Gyro sandwich (pita bread,Lunch,164.69,11.92,18.52,4.77,1.23,1.0,1.56,183.0,63.85,Moyen,Moyen,Faible,0.28951363167162547,0.44981480357034426,0.2606715647580302,0.6072014087072682,0.9472341975833384,1.6469,5.834938985228003,0.7348347194579111
Hamburger wrap sandwich,Breakfast,293.5,16.86,20.38,16.06,6.354,1.4,1.53,455.0,44.71,Moyen,Élevé,Faible,0.229778534923339,0.27775127768313457,0.4924701873935264,0.47700170357751276,0.5212947189097104,2.935,5.020711562897077,0.7282466461705661
Bacon sandwich,Meal,353.44,17.48,30.38,18.0,5.211,1.4,3.26,902.0,30.84,Élevé,Élevé,Faible,0.19782707107288366,0.3438207333635129,0.45835219556360346,0.3961068356722499,0.922363060208239,3.5343999999999998,4.22635850388144,0.7224986021702492
Bacon and cheese sandwich,Lunch,312.5,13.7,26.13,17.02,7.411,1.0,5.23,923.0,38.66,Élevé,Moyen,Faible,0.17536,0.334464,0.490176,0.32,1.6736000000000002,3.125,3.603393939393939,0.7189763945034093
Bacon and egg sandwich,Lunch,253.71,13.42,21.23,12.79,3.531,1.0,2.41,514.0,50.43,Moyen,Moyen,Faible,0.2115801505656064,0.3347128611406724,0.4537069882937211,0.39415080209688225,0.9499034330534862,2.5371,4.528709960136836,0.724533613468914
bacon,Breakfast,208.26,7.94,21.04,10.26,2.433,1.5,3.31,527.0,58.67,Moyen,Moyen,Faible,0.15250168059156824,0.404110246806876,0.44338807260155577,0.7202535292422934,1.589359454527994,2.0826,3.594530591059496,0.716429317848048
bacon,Lunch,204.57,10.06,26.66,6.41,1.917,1.6,3.61,354.0,55.03,Moyen,Moyen,Faible,0.19670528425477835,0.521288556484333,0.2820061592608887,0.7821283668182041,1.7646771276335727,2.0457,4.271103522999638,0.721337719980027
bacon,Meal,232.34,10.95,15.77,13.94,5.285,1.3,1.44,699.0,56.64,Moyen,Moyen,Faible,0.1885168287854007,0.27149866574847203,0.5399845054661272,0.5595248342945683,0.6197813549109065,2.3234,4.329903111271589,0.7228178885846883
Bacon on biscuit,Lunch,381.23,10.52,37.56,20.99,11.824,2.2,3.38,1069.0,27.34,Élevé,Moyen,Moyen,0.11037956089499776,0.3940928048684521,0.4955276342365501,0.5770794533483724,0.8866038874170448,3.8123,2.6251480581011153,0.7102672846828499
Ham on biscuit,Lunch,349.1,11.85,38.75,16.3,10.096,0.7,1.97,974.0,28.4,Élevé,Moyen,Faible,0.13577771412202805,0.44399885419650525,0.42022343168146664,0.20051561157261527,0.5643082211400745,3.491,2.947895791583167,0.7118383927501027
Ham sandwich,Breakfast,211.82,12.4,23.14,7.74,1.587,1.1,2.53,754.0,53.91,Moyen,Moyen,Faible,0.23416108016240206,0.4369747899159664,0.32886412992163155,0.5193088471343594,1.1944103484090265,2.1182,4.879898659483035,0.7268182051531046
Ham sandwich with lettuce and spread,Meal,188.14,11.7,21.97,5.94,1.283,1.1,2.52,698.0,57.76,Moyen,Moyen,Faible,0.2487509301583927,0.46709896885298186,0.28415010098862553,0.5846709896885299,1.3394280854682683,1.8814,5.105851322273894,0.7286975543262991
ham cheese sandwich,Snack,209.77,12.5,19.58,9.05,3.4,0.9,3.2,803.0,55.46,Moyen,Moyen,Faible,0.23835629498975067,0.37336130047194543,0.38828240453830387,0.4290413309815512,1.5254802879344043,2.0977,4.852955418536333,0.7277901192253362
Ham salad sandwich,Breakfast,219.5,11.69,19.92,10.34,2.041,1.1,2.71,724.0,55.59,Moyen,Moyen,Faible,0.21302961275626422,0.3630068337129841,0.4239635535307517,0.5011389521640092,1.234624145785877,2.195,4.549765258215963,0.7247131772170609
ham cheese sandwich,Lunch,189.51,11.83,15.68,8.83,3.334,0.7,3.42,766.0,60.47,Moyen,Moyen,Faible,0.2496965859321408,0.3309587884544351,0.4193446256134241,0.3693736478286106,1.8046541079626404,1.8951,4.969603813339781,0.729625887343104
Hot ham and cheese sandwich,Meal,189.49,10.8,14.86,9.65,2.856,0.7,3.11,700.0,61.86,Moyen,Moyen,Faible,0.22798036835716926,0.3136840994247717,0.458335532218059,0.3694126339120798,1.6412475592379545,1.8949,4.670282220456666,0.72683605978921
Ham and cheese on English muffin,Lunch,254.24,17.03,18.72,12.36,6.551,1.4,1.83,752.0,49.0,Moyen,Élevé,Faible,0.26793580868470734,0.2945248584015104,0.4375393329137822,0.5506607929515418,0.7197923222152297,2.5424,5.660286811201446,0.7336274241789932
Steak and cheese submarine sandwich,Snack,150.89,9.12,22.91,2.53,0.626,1.3,3.54,396.0,63.26,Moyen,Moyen,Faible,0.24176552455431108,0.6073298429319373,0.15090463251375175,0.8615547750016569,2.3460799257737426,1.5089,4.887002271911994,0.726727915890752
Cuban sandwich,Snack,269.56000000000006,17.81,22.67,11.96,3.825,0.8,3.27,529.0,45.56,Moyen,Élevé,Faible,0.2642825345006677,0.3364000593559875,0.39931740614334466,0.296779937676213,1.2130879952515208,2.6956000000000007,5.343381318324492,0.7314794869562466
Midnight sandwich,Meal,230.83,17.3,20.09,9.03,3.203,0.8,4.36,614.0,51.42,Moyen,Élevé,Faible,0.29978772256639086,0.3481349911190053,0.3520772863146038,0.3465754018108565,1.8888359398691679,2.3083,5.804491732914187,0.7363384161331558
Pork sandwich,Lunch,218.87,13.66,26.5,6.47,2.183,0.9,9.05,466.0,51.09,Moyen,Moyen,Faible,0.24964590853017773,0.4843057522730388,0.26604833919678345,0.4112029972129575,4.134874583085851,2.1887,4.459340797190078,0.7272240609893436
Pork barbecue sandwich or Sloppy Joe,Breakfast,203.67,11.21,30.55,4.07,1.176,0.8,16.66,598.0,52.11,Moyen,Moyen,Faible,0.22016006284676196,0.5999901801934502,0.17984975695978792,0.39279226199243883,8.179898855992539,2.0366999999999997,3.1144005005433533,0.7204968466786348
Pork sandwich,Snack,228.63,18.44,24.34,6.39,1.955,1.1,2.64,434.0,48.98,Moyen,Élevé,Faible,0.3226173293093645,0.42584087827494205,0.25154179241569347,0.48112671128023454,1.1547041070725628,2.2862999999999998,6.383166479018957,0.7392578668913561
Sliced chicken sandwich,Snack,223.44,18.07,23.48,6.36,1.265,1.1,2.57,460.0,50.6,Moyen,Élevé,Faible,0.3234872896527032,0.4203365556749015,0.2561761546723953,0.4923021840315074,1.1501969208736125,2.2344,6.402733118971061,0.739494480138329
Sliced chicken sandwich,Meal,236.13,17.77,21.26,8.89,3.035,0.9,3.13,584.0,49.76,Moyen,Élevé,Faible,0.3010206242324143,0.3601406005166646,0.33883877525092115,0.3811459789099225,1.325541015542286,2.3613,5.961681492279772,0.7366347901846533
Chicken salad or chicken spread sandwich,Lunch,230.66000000000005,13.36,19.78,10.9,2.015,1.2,2.36,437.0,54.41,Moyen,Moyen,Faible,0.2316829966183993,0.343015694095205,0.4253013092863955,0.5202462498916153,1.0231509581201765,2.3066000000000004,4.939363696848727,0.7277178879288605
Chicken barbecue sandwich,Lunch,210.83,16.43,26.04,4.55,1.087,1.1,5.68,502.0,51.28,Moyen,Élevé,Faible,0.3117203434046388,0.49404733671678597,0.19423231987857512,0.521747379405208,2.6941137409287097,2.1083000000000003,5.845639095325418,0.7366168894541569
Chicken fillet sandwich,Snack,279.74,12.17,27.48,13.46,3.072,1.7,3.07,571.0,44.77,Moyen,Moyen,Faible,0.1740187316794166,0.3929362979909916,0.4330449703295918,0.6077071566454565,1.097447629942089,2.7974,3.909912045083478,0.7192908571873757
Chicken fillet sandwich,Meal,250.22000000000003,14.62,29.8,8.06,1.562,4.4,2.73,457.0,45.28,Moyen,Moyen,Moyen,0.2337143313883782,0.4763807849092798,0.2899048837023419,1.758452561745664,1.0910398849012868,2.5022,5.592199189081149,0.731028560457867
Chicken fillet biscuit,Meal,320.57,10.78,26.41,19.09,7.622,2.0,1.98,775.0,40.99,Élevé,Moyen,Faible,0.1345104033440434,0.32953801041894126,0.5359515862370153,0.6238886982562312,0.6176498112736688,3.2056999999999998,3.289702070998882,0.714732257376082
Chicken fillet sandwich,Breakfast,289.84000000000003,13.24,24.57,15.4,4.769,1.5,2.98,632.0,44.25,Moyen,Moyen,Faible,0.18272150151807892,0.3390836323488821,0.47819486613303885,0.5175269113993927,1.0281534639801269,2.8984000000000005,4.042299404884054,0.720874290607467
Chicken fillet sandwich,Snack,219.22,21.5,19.4,6.18,1.392,0.7,2.82,430.0,50.89,Moyen,Élevé,Faible,0.3922999726302345,0.35398230088495575,0.2537177264848098,0.31931393121065593,1.286378980020071,2.1922,7.442672764864356,0.7493168914785613
Chicken fillet sandwich,Breakfast,237.43,21.4,17.46,9.11,3.349,0.6,2.76,511.0,49.57,Moyen,Élevé,Faible,0.3605273133133976,0.2941498546940151,0.34532283199258723,0.25270606073368995,1.1624478793749737,2.3743,6.973446344426993,0.745391746591981
Chicken fillet sandwich,Snack,267.27,12.45,28.11,11.67,2.458,1.7,3.14,503.0,45.8,Moyen,Moyen,Faible,0.18632843192277473,0.4206981703894938,0.39297339768773154,0.6360609121861788,1.174841920155648,2.6727,4.127208865412366,0.7207552998735577
Chicken fillet sandwich,Meal,279.2,13.51,25.06,13.88,4.267,1.5,3.04,574.0,45.14,Moyen,Moyen,Faible,0.19355300859598853,0.359025787965616,0.4474212034383954,0.5372492836676218,1.0888252148997135,2.792,4.233913502109706,0.7222020636608998
Chicken fillet sandwich,Breakfast,264.71000000000004,13.19,26.64,11.71,2.465,2.8,2.9,494.0,46.35,Moyen,Moyen,Moyen,0.19931245513958668,0.4025537380529636,0.39813380680744964,1.057761323712742,1.09553851384534,2.6471000000000005,4.627649365249101,0.7244490835054767
Chicken fillet sandwich,Breakfast,276.95,14.16,23.78,13.91,4.273,2.5,2.83,566.0,45.62,Moyen,Moyen,Moyen,0.2045134500812421,0.343455497382199,0.45203105253655895,0.9026900162484204,1.021845098393212,2.7695,4.666931953840032,0.7253596927707119
Chicken fillet sandwich,Meal,209.6,21.82,19.69,4.84,0.946,0.7,2.86,408.0,51.65,Moyen,Élevé,Faible,0.41641221374045806,0.375763358778626,0.20782442748091604,0.33396946564885494,1.364503816793893,2.096,7.785691214470283,0.7524640523896788
Chicken fillet sandwich,Meal,229.35,21.68,17.68,7.99,2.987,0.6,2.79,493.0,50.22,Moyen,Élevé,Faible,0.37811205580989754,0.3083496838892522,0.31353826030085025,0.2616088947024199,1.2164813603662525,2.2935,7.236678305753758,0.7477023671764225
Chicken fillet sandwich,Meal,207.0,22.58,18.19,4.88,0.954,1.9,2.61,399.0,52.22,Moyen,Élevé,Faible,0.4363285024154589,0.35149758454106284,0.21217391304347827,0.9178743961352658,1.2608695652173914,2.07,8.445602605863192,0.7578385039252561
Chicken fillet sandwich,Lunch,226.97,22.34,16.38,8.01,2.993,1.6,2.58,485.0,50.71,Moyen,Élevé,Faible,0.3937084196149271,0.2886725117856985,0.3176190685993744,0.7049389787196547,1.136714103185443,2.2697,7.762638774199468,0.7518659695760553
Chicken fillet sandwich,Meal,298.9,12.73,24.33,16.74,5.453,2.0,1.8,712.0,43.47,Moyen,Moyen,Faible,0.1703579792572767,0.3255938440950151,0.5040481766477083,0.6691201070592172,0.6022080963532954,2.989,4.001880170468789,0.7199988164256033
Chicken,Lunch,220.69,17.19,19.87,8.05,3.109,1.2,4.68,630.0,52.52,Moyen,Élevé,Faible,0.3115682631745888,0.3601431872762699,0.32828854954914133,0.5437491503919525,2.1206216865286147,2.2069,6.04072468739281,0.7385375023505016
Chicken submarine sandwich,Breakfast,155.13000000000002,10.91,22.54,2.37,0.505,1.2,6.06,305.0,62.4,Moyen,Moyen,Faible,0.2813124476245729,0.5811899697028298,0.13749758267259718,0.7735447689035001,3.906401082962675,1.5513000000000003,5.162858150746678,0.7318845915715576
Buffalo chicken submarine sandwich,Breakfast,185.93,9.79,19.12,7.81,1.427,1.1,2.71,308.0,61.72,Moyen,Moyen,Faible,0.21061689883289408,0.4113376001721078,0.37804550099499806,0.5916205023395902,1.4575377830366265,1.8593000000000002,4.526632392543629,0.7240463442766623
Buffalo chicken submarine sandwich with cheese,Lunch,203.05,11.43,17.35,9.77,3.056,1.0,2.49,351.0,59.56,Moyen,Moyen,Faible,0.2251662152179266,0.3417877370105885,0.4330460477714848,0.4924895345973898,1.2262989411475007,2.0305,4.771819831710939,0.7266592416408579
Chicken fillet sandwich,Snack,246.64,20.87,17.21,10.48,4.051,1.2,1.56,592.0,48.77,Moyen,Élevé,Faible,0.3384690236782355,0.27911125527084013,0.3824197210509245,0.4865390853065197,0.6325008108984757,2.4663999999999997,6.866057004384954,0.7435151923237596
Turkey sandwich,Breakfast,218.83,20.28,18.61,7.03,1.503,0.9,2.04,346.0,52.76,Moyen,Élevé,Faible,0.3706987158981858,0.3401727368276744,0.2891285472741397,0.41127816112964405,0.9322304985605265,2.1883,7.222030549195496,0.7469000888335579
